time,Cache:adminBytes,Cache:avgBatchCACHEMODE,Cache:avgBatchCRITICAL,Cache:avgBatchDAEMON,Cache:avgBatchEVICTORTHREAD,Cache:avgBatchMANUAL,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:nBINsEvictedCACHEMODE,Cache:nBINsEvictedCRITICAL,Cache:nBINsEvictedDAEMON,Cache:nBINsEvictedEVICTORTHREAD,Cache:nBINsEvictedMANUAL,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsStripped,Cache:nBatchesCACHEMODE,Cache:nBatchesCRITICAL,Cache:nBatchesDAEMON,Cache:nBatchesEVICTORTHREAD,Cache:nBatchesMANUAL,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nEvictPasses,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesScanned,Cache:nNodesSelected,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsEvictedCACHEMODE,Cache:nUpperINsEvictedCRITICAL,Cache:nUpperINsEvictedDAEMON,Cache:nUpperINsEvictedEVICTORTHREAD,Cache:nUpperINsEvictedMANUAL,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:requiredEvictBytes,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lnSizeCorrectionFactor,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerProbeRuns,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:G1 Old Generation.count,Jvm:G1 Old Generation.time,Jvm:G1 Young Generation.count,Jvm:G1 Young Generation.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2025-10-06T05:46:05Z,161,0,0,0,0,0,81067524,1467,77921635,0,0,0,0,0,0,51993,0,0,0,0,0,0,0,3928,50,0,-16,1,5,3088,0,0,0,0,0, ,0,0,0,0,0,0,51983,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,576646656,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,36640,0,15163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:47:05Z,161,0,0,0,0,0,84548732,1467,81402843,0,0,0,0,0,0,53739,0,0,0,0,0,0,0,4114,50,0,-17,1,5,2941,0,0,0,0,0, ,0,0,0,0,0,0,53725,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,316599808,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,37715,0,15823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:48:05Z,161,0,0,0,0,0,87368356,1467,84222467,0,0,0,0,0,0,43348,0,0,0,0,0,0,0,4260,51,0,-17,1,5,2483,0,0,0,0,0, ,0,0,0,0,0,0,43340,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,678358528,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,30755,0,12439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:49:05Z,161,0,0,0,0,0,89983348,1467,86837459,0,0,0,0,0,0,39185,0,0,0,0,0,0,0,4402,55,0,-17,1,5,2456,0,0,0,0,0, ,0,0,0,0,0,0,39185,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,23,433296896,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28071,0,10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:50:05Z,161,0,0,0,0,0,92261516,1467,89115627,0,0,0,0,0,0,35712,0,0,0,0,0,0,0,4517,57,0,-17,1,5,2412,0,0,0,0,0, ,0,0,0,0,0,0,35712,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,22,184159232,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25764,0,9833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:51:05Z,161,0,0,0,0,0,93760644,1467,90614755,0,0,0,0,0,0,24185,0,0,0,0,0,0,0,4589,57,0,-18,1,5,1951,0,0,0,0,0, ,0,0,0,0,0,0,24175,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,442108928,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,17591,0,6511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:52:05Z,161,0,0,0,0,0,95093284,1467,91947395,0,0,0,0,0,0,23733,0,0,0,0,0,0,0,4654,57,0,-19,1,5,2489,0,0,0,0,0, ,0,0,0,0,0,0,23719,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,202070016,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,17823,0,5830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:53:05Z,161,0,0,0,0,0,95948524,1467,92802635,0,0,0,0,0,0,17479,0,0,0,0,0,0,0,4704,59,0,-19,1,5,2597,0,0,0,0,0, ,0,0,0,0,0,0,17471,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,565925888,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,13700,0,3721,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:54:05Z,161,0,0,0,0,0,96340764,1467,93194875,0,0,0,0,0,0,14425,0,0,0,0,0,0,0,4724,59,0,-20,1,5,6528,0,0,0,0,0, ,0,0,0,0,0,0,14411,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,444340224,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,12477,0,1913,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:55:05Z,161,0,0,0,0,0,96383588,1467,93237699,0,0,0,0,0,0,8143,0,0,0,0,0,0,0,4724,59,0,-20,1,5,5510,0,0,0,0,0, ,0,0,0,0,0,0,8143,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,956045312,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7982,0,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:56:05Z,161,0,0,0,0,0,96945780,1467,93799891,0,0,0,0,0,0,16385,0,0,0,0,0,0,0,4744,59,0,-21,1,5,6687,0,0,0,0,0, ,0,0,0,0,0,0,16375,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,21,654055424,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,13979,0,2375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:57:05Z,161,0,0,0,0,0,98124316,1467,94978427,0,0,0,0,0,0,21774,0,0,0,0,0,0,0,4808,60,0,-21,1,5,5229,0,0,0,0,0, ,0,0,0,0,0,0,21766,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,292108800,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,17051,0,4651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:58:05Z,161,0,0,0,0,0,99720476,1467,96574587,0,0,0,0,0,0,27139,0,0,0,0,0,0,0,4880,60,0,-22,1,5,5058,0,0,0,0,0, ,0,0,0,0,0,0,27129,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,745093632,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,20634,0,6422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T05:59:05Z,161,0,0,0,0,0,101784580,1467,98638691,0,0,0,0,0,0,31786,0,0,0,0,0,0,0,4974,61,0,-22,1,5,3552,0,0,0,0,0, ,0,0,0,0,0,0,31782,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,369703424,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,23400,0,8288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:00:05Z,161,0,0,0,0,0,104043044,1467,100897155,0,0,0,0,0,0,32962,0,0,0,0,0,0,0,5080,63,0,-23,1,5,2438,0,0,0,0,0, ,0,0,0,0,0,0,32948,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,709442048,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,23776,0,9065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:01:05Z,161,0,0,0,0,0,106332820,1467,103186931,0,0,0,0,0,0,33660,0,0,0,0,0,0,0,5189,64,0,-23,1,5,2387,0,0,0,0,0, ,0,0,0,0,0,0,33660,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,402846720,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24413,0,9138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:02:05Z,161,0,0,0,0,0,108302284,1467,105156395,0,0,0,0,0,0,30140,0,0,0,0,0,0,0,5285,65,0,-23,1,5,2472,0,0,0,0,0, ,0,0,0,0,0,0,30136,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,20,155551232,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,22137,0,7903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:03:05Z,161,0,0,0,0,0,110137612,1467,106991723,0,0,0,0,0,0,27831,0,0,0,0,0,0,0,5377,65,0,-24,1,5,2360,0,0,0,0,0, ,0,0,0,0,0,0,27821,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,493192704,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,20505,0,7223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:04:05Z,161,0,0,0,0,0,111437756,1467,108291867,0,0,0,0,0,0,22736,0,0,0,0,0,0,0,5433,65,0,-24,1,5,2475,0,0,0,0,0, ,0,0,0,0,0,0,22732,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,268063744,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,17310,0,5366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:05:05Z,161,0,0,0,0,0,112382196,1467,109236307,0,0,0,0,0,0,18827,0,0,0,0,0,0,0,5479,65,0,-25,1,5,2631,0,0,0,0,0, ,0,0,0,0,0,0,18811,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764040192,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,14800,0,3964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:06:05Z,161,0,0,0,0,0,113398852,1467,110252963,0,0,0,0,0,0,19429,0,0,0,0,0,0,0,5535,69,0,-25,1,5,2222,0,0,0,0,0, ,0,0,0,0,0,0,19429,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,584569344,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15082,0,4291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:07:05Z,161,0,0,0,0,0,115006236,1467,111860347,0,0,0,0,0,0,26685,0,0,0,0,0,0,0,5612,74,0,-26,1,5,2402,0,0,0,0,0, ,0,0,0,0,0,0,26671,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,259510784,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,19755,0,6838,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:08:05Z,161,0,0,0,0,0,117291956,1467,114146067,0,0,0,0,0,0,36487,0,0,0,0,0,0,0,5720,74,0,-27,1,5,2387,0,0,0,0,0, ,0,0,0,0,0,0,36477,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,598200832,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,26275,0,10093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:09:05Z,161,0,0,0,0,0,119616164,1467,116470275,0,0,0,0,0,0,36526,0,0,0,0,0,0,0,5846,74,0,-27,1,5,2593,0,0,0,0,0, ,0,0,0,0,0,0,36522,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,375616000,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,26512,0,9884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:10:05Z,161,0,0,0,0,0,121413364,1467,118267475,0,0,0,0,0,0,29912,0,0,0,0,0,0,0,5930,74,0,-28,1,5,2441,0,0,0,0,0, ,0,0,0,0,0,0,29898,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,698577408,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,100,0,4,0,200,0,0,0,0,0,0,0,0,0,0,21852,0,7961,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:11:05Z,161,0,0,0,0,0,123161532,1467,120015643,0,0,0,0,0,0,27403,0,0,0,0,0,0,0,6022,74,0,-28,1,5,2366,0,0,0,0,0, ,0,0,0,0,0,0,27403,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,411559936,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20184,0,7127,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:12:05Z,161,0,0,0,0,0,125348580,1467,122202691,0,0,0,0,0,0,33515,0,0,0,0,0,0,0,6133,76,0,-28,1,5,2788,0,0,0,0,0, ,0,0,0,0,0,0,33511,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,19,154100224,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,24477,0,8923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:13:05Z,161,0,0,0,0,0,127689628,1467,124543739,0,0,0,0,0,0,34765,0,0,0,0,0,0,0,6256,76,0,-28,1,5,2825,0,0,0,0,0, ,0,0,0,0,0,0,34761,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,469721600,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,25187,0,9451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:14:05Z,161,0,0,0,0,0,130374988,1467,127229099,0,0,0,0,0,0,40224,0,0,0,0,0,0,0,6369,77,0,-29,1,5,2854,0,0,0,0,0, ,0,0,0,0,0,0,40214,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,195309568,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,50,0,2,0,100,0,0,0,0,0,0,0,0,0,0,28815,0,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2025-10-06T06:15:05Z,161,0,0,0,0,0,133110516,1467,129964627,0,0,0,0,0,0,39713,0,0,0,0,0,0,0,6518,78,0,-30,1,5,3080,0,0,0,0,0, ,0,0,0,0,0,0,39693,0,0,0,943,1,369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1759724764133,3145728,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,515125248,-1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,150,0,6,0,300,0,0,0,0,0,0,0,0,0,0,28419,0,11124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
